caseNumber,steps,temperature,intensityOfUse,humidity,sensorData,productionVolume,treatment
2,46,10.94898925,12.58056418,17.5159761,2818.258237,0,0
2,47,6.741767737,8.264939076,17.92747019,2883.580377,0,1
2,48,11.78590592,9.230816229,12.21009671,2855.984655,0,1
2,49,5.601531644,10.07454345,10.62116226,2857.154636,0,1
3,0,8.610694994,15.24516581,29.26951899,188.8363865,9.527933785,0
3,1,16.14103807,10.49435068,21.9470325,317.1841008,8.735015106,1
3,2,8.701790927,12.82034561,17.76854269,328.384664,8.627115502,1
3,3,-0.839784329,7.377346216,15.41592323,301.7961106,8.621159085,1
3,4,12.77488182,10.02497302,18.62083511,386.9844978,8.425293167,0
3,5,14.40866159,11.14138287,24.13924954,521.4997725,7.728908399,0
3,6,7.261165413,7.748527983,13.92837362,635.4600308,7.107752134,1
3,7,19.98002698,10.03378824,16.95859161,734.4757534,6.736623574,1
3,8,10.60715097,10.18693582,16.76520695,796.2764415,6.328445317,0
3,9,1.432399133,5.188417402,14.11391435,829.3534726,5.936138285,0
3,10,16.41824421,8.878662244,24.45808827,984.6584769,5.465207888,1
3,11,18.88344144,10.1798317,32.03902798,1047.394987,5.107391408,0
3,12,14.36179036,12.62857461,22.77488809,1185.923426,4.416996688,0
3,13,5.927657486,9.926580862,12.99392778,1237.328192,3.942188568,1
3,14,9.325994415,7.515884791,27.816847,1230.068433,4.009864932,0
3,15,12.42174126,4.100449057,18.79417512,1267.129488,3.757332505,0
3,16,5.939101851,11.1633904,17.60359417,1404.999542,3.320027658,0
3,17,7.79869492,4.711376098,20.69279247,1438.06135,2.892720406,1
3,18,7.914078793,9.507876619,21.58956223,1502.295241,2.82090132,0
3,19,8.951630153,3.616224793,20.83627034,1564.716236,2.332873298,1
3,20,12.36758743,6.871878161,20.54385197,1563.174284,2.334973475,1
3,21,13.72090696,7.43283404,24.28321309,1554.864482,2.386595238,1
3,22,13.67484345,8.605606782,16.12174898,1544.50853,2.448607607,0
3,23,3.01796861,14.08421168,16.02449812,1675.476492,1.950459486,0
3,24,5.975580005,6.941834898,17.59203667,1757.350288,1.418382988,1
3,25,17.92224511,13.22281181,22.54356466,1824.2524,1.228065039,0
3,26,14.51911818,11.62843534,18.05313769,1914.313598,0.654075017,1
3,27,20.43128646,15.91145633,31.28422122,2060.028434,0.273817914,1
3,28,9.244625299,9.588747274,15.10411335,2004.250052,0.09747197,0
3,29,2.7235735,8.726110031,17.60206052,2055.089221,0,1
3,30,11.19688112,8.083182823,16.55733415,2107.462767,0,0
3,31,13.28663671,5.48380058,16.80000074,2161.215476,0,0
3,32,8.655488873,7.699165828,10.97580676,2217.134331,0,0
3,33,9.908405945,4.71485207,19.76203762,2276.027472,0,1
3,34,8.14683194,7.322790753,21.91243755,2296.564359,0,1
3,35,7.352477665,10.19212078,19.22678655,2299.002294,0,0
3,36,8.617550295,7.61572711,15.93866775,2369.963957,0,0
3,37,11.33561788,10.26010529,15.32055548,2427.333751,0,1
3,38,9.920238041,11.83318998,25.64349023,2485.730837,0,1
3,39,6.04725306,4.518565483,13.58094082,2437.349011,0,0
3,40,2.991866191,5.66627742,13.3374621,2473.915929,0,1
3,41,15.34311156,11.89147593,28.80316545,2536.941083,0,0
3,42,-0.32832019,10.53587499,24.77473578,2645.230465,0,1
3,43,3.15845176,8.454929488,22.22088026,2623.565401,0,0
3,44,13.52362068,12.9838623,22.66809221,2747.91694,0,1
3,45,6.739021483,10.39310958,30.26867842,2754.435417,0,1
3,46,18.39257843,7.079026841,22.01127576,2727.485772,0,0
3,47,14.43534944,9.039190203,23.07212886,2892.787102,0,0
3,48,10.56300851,9.572111266,20.75173368,2989.95024,0,0
3,49,16.87877141,8.036391692,23.79857352,3105.627032,0,1
4,0,7.23954718,16.82675787,31.05371819,155.9748629,9.594574734,0
4,1,12.07315044,11.42354503,20.9897571,300.4679893,8.813568666,1
4,2,3.650366024,7.600196701,4.404159932,248.1370607,8.815689012,0
4,3,10.9027594,5.251999247,21.32853886,316.5800462,8.532131531,0
4,4,6.675671741,9.203273911,21.56746818,361.907823,8.236407331,1
4,5,13.10158524,6.540070501,14.74361585,369.7034814,8.265614511,0
4,6,15.50494388,8.254160748,21.15486116,446.3517566,7.878828642,1
4,7,7.103496402,10.56298783,24.40394269,495.0915743,7.72694222,0
4,8,10.94826402,12.37018335,21.99694745,676.9749705,6.953448898,0
4,9,18.32590314,9.007815019,19.16632023,750.7365333,6.288951276,1
4,10,4.200975846,6.685100547,14.15124373,743.1374194,6.325848385,0
4,11,-1.055817593,12.64161424,20.07910382,810.931981,5.960509354,1
4,12,21.57175702,16.00150777,31.61091262,983.2621956,5.480153135,0
4,13,8.138301704,6.059501951,17.51717778,1026.06578,4.777156309,1
4,14,17.86319676,7.163456225,25.9576537,1061.388104,4.778405369,0
4,15,14.21851212,11.49779189,19.27653959,1170.382286,4.198962021,0
4,16,9.220174804,9.163873291,23.11185989,1219.221664,3.788705446,1
4,17,7.295596699,13.39860803,18.98520497,1262.443462,3.759521481,0
4,18,16.9296517,14.98717115,24.19407325,1419.176419,3.029668803,0
4,19,10.82255631,8.536701046,25.41506944,1511.726058,2.381708865,0
4,20,13.74485368,12.26897533,22.10374796,1664.827043,1.743189504,1
4,21,14.57466848,9.436954026,28.84986963,1671.853954,1.560217251,0
4,22,4.238852094,4.295526023,21.70273668,1710.45063,1.208379929,0
4,23,14.00252413,10.26257591,25.64202162,1859.659777,0.720216491,1
4,24,10.59227828,4.501183115,20.85092567,1832.958641,0.609119191,1
4,25,12.64010519,11.85460385,14.74885007,1845.339342,0.619163953,1
4,26,7.404216318,4.700815414,10.54392863,1796.176525,0.728536086,0
4,27,8.300134386,8.875987022,13.52953489,1888.635303,0.422073233,1
4,28,5.256787244,6.611321257,21.56830792,1901.172761,0.277900968,1
4,29,3.76438022,1.70067927,10.0799556,1862.800107,0.378916593,1
4,30,9.758239015,11.14202972,28.20164379,1932.33535,0.238950168,1
4,31,10.95446253,6.609624722,21.7159326,1907.063636,0.211222472,1
4,32,15.26847935,8.020107548,17.80154422,1892.303726,0.316025929,0
4,33,8.012130517,10.88704943,21.94015365,2000.963886,0,0
4,34,2.0508819,10.75685734,18.34299734,2026.916676,0,0
4,35,8.65211465,8.821734168,21.23766292,2092.80323,0,1
4,36,18.43246351,7.569590311,19.0283084,2112.391218,0,1
4,37,11.32738994,8.531450697,30.28724297,2129.566178,0,0
4,38,11.83776091,8.53175678,18.30673271,2210.530362,0,0
4,39,15.25943047,8.472169919,28.71451567,2311.266543,0,0
4,40,15.0226227,11.73033908,29.79430394,2416.279062,0,0
4,41,4.832818421,10.5096465,21.92850057,2473.46344,0,0
4,42,4.997222439,10.46938996,12.60159359,2504.795308,0,1
4,43,21.93711269,7.215832639,29.71322272,2581.754768,0,0
4,44,18.55879893,3.40751551,19.30547338,2608.733154,0,0
4,45,16.01180693,7.647861717,18.49266651,2680.167972,0,0
4,46,5.988661519,6.814372817,13.57271839,2721.120138,0,0
4,47,9.020305484,9.504436557,20.01303006,2839.040405,0,1
4,48,10.74661976,8.067254787,20.43307832,2833.862471,0,1
4,49,8.382643953,4.910704369,6.578256836,2771.804636,0,1
5,0,13.2869387,10.37365314,23.14153024,38.47086791,9.902865671,0
5,1,9.957976814,13.23493689,28.05878409,87.82825961,9.681109844,0
5,2,9.000247051,4.423573055,14.50613855,123.0873525,9.467463365,1
5,3,8.583564953,9.056219037,25.44055432,194.4878948,9.361252068,0
5,4,14.5314613,11.84519255,23.67908001,349.9255042,8.625421434,1
5,5,12.02037342,4.280795939,16.75159538,322.6958102,8.52739482,1
5,6,16.39643905,12.2518286,21.18136227,354.7015014,8.458518731,1
5,7,2.413047897,11.05630727,12.38759155,406.6120374,8.265131945,0
5,8,15.64231256,7.347401709,22.95028006,456.7762257,7.820048143,1
5,9,13.38594257,11.78085898,22.8486199,574.1831416,7.562728823,0
5,10,12.11307198,5.081205372,28.30347404,673.3233397,6.850195692,0
5,11,9.947266297,8.036176925,22.30362015,770.7703163,6.353836643,0
5,12,5.747744808,13.68497965,23.80175865,885.3858863,5.818404136,0
5,13,8.679594141,7.819477812,16.12078909,942.8020629,5.3840446,0
5,14,20.22432017,8.01731885,21.34512771,1037.382652,5.000270989,1
5,15,10.66460639,14.43175725,25.75881377,1111.339982,4.781533843,1
5,16,0.120580663,7.513256239,18.34166241,1074.493082,4.712349096,1
5,17,12.98960624,5.77880503,27.6835843,1063.425431,4.747512541,1
5,18,4.478510299,10.74437433,12.04308905,1025.480642,4.89474195,0
5,19,6.950034885,9.261433699,25.33168287,1094.749172,4.6466739,0
5,20,16.07990545,8.742977202,22.1756091,1162.984025,4.299494344,0
5,21,7.863313085,10.45185119,25.49107811,1222.650624,3.976558513,0
5,22,9.328185353,6.580201706,26.12211463,1258.513771,3.735357356,1
5,23,12.11148856,9.614467267,20.93187449,1251.100765,3.87815645,1
5,24,1.313709174,8.269163255,8.911179468,1210.539519,3.970723514,0
5,25,8.115630468,7.31882467,19.0076905,1250.15565,3.787039697,1
5,26,9.962712184,7.415721882,18.26124824,1212.128706,3.949288062,0
5,27,12.47067425,10.23335928,17.76305793,1257.114122,3.765457884,1
5,28,16.07816753,16.06261263,21.8269527,1331.909701,3.637544859,0
5,29,15.92634824,10.19262138,23.22902443,1452.441078,2.969848084,0
5,30,4.656973273,9.213511423,13.43678955,1514.576235,2.508636983,1
5,31,17.59828399,7.19180987,23.99037674,1543.037922,2.441993142,0
5,32,10.81343154,8.78900525,16.2412418,1615.872665,2.024129472,0
5,33,16.80737175,5.675642828,23.64235438,1693.532973,1.644147512,1
5,34,10.30356244,10.4506744,11.26061511,1698.636714,1.640072469,1
5,35,12.69892554,4.622480761,13.19486799,1705.743182,1.545188017,1
5,36,-1.614452469,5.659107319,12.00434065,1672.717705,1.630691117,1
5,37,7.726590456,5.189934941,13.05183725,1692.475808,1.600814303,1
5,38,11.63096598,5.255229205,18.16006114,1711.883056,1.504368948,1
5,39,7.674612473,14.34231107,25.31900678,1830.644974,1.201081441,0
5,40,11.00069347,10.86762969,23.07111638,1934.941965,0.492344415,0
5,41,11.18315429,6.7055398,19.97059602,1993.252962,0.081778739,1
5,42,7.547906003,4.711229067,11.80298227,1948.891421,0.228672592,1
5,43,4.974503779,7.500060163,11.31958603,1950.576877,0.301160773,0
5,44,10.1647106,11.31413746,20.72787262,2029.848901,0,1
5,45,5.88113103,11.79096231,25.19190379,2056.276598,0,1
5,46,11.50466843,10.16932173,18.63557803,2042.191945,0,0
5,47,19.81630567,11.24525785,26.0476543,2145.207651,0,1
5,48,10.4234581,7.532433126,22.62163597,2123.652626,0,0
5,49,4.718996191,9.519786279,18.26953666,2182.083613,0,0
6,0,13.51206789,7.566824781,22.1117189,61.24006986,9.850484935,1
6,1,8.738903354,9.029190696,23.09492975,69.26684065,9.806099062,0
6,2,-0.086524239,7.700003371,11.10801781,130.8764668,9.511358499,1
6,3,10.77637615,9.095338605,19.15220342,155.5222368,9.423486562,1
6,4,10.67324395,9.357559226,19.98590727,191.6651235,9.311650741,0
6,5,7.548651975,13.23547178,19.47636132,286.1784686,8.833364886,0
6,6,16.1227812,10.03338009,26.21091268,370.6434555,8.396396786,0
6,7,10.20301087,9.375556053,22.79047054,493.3414331,7.890617086,0
6,8,13.85082103,5.497331881,18.4463003,556.6997653,7.4363684,0
6,9,9.348279682,4.988434642,17.02079325,596.9766689,7.183347313,0
6,10,4.930741219,9.864154185,24.30506696,705.1050996,6.821021905,1
6,11,12.13079383,7.629362683,21.78334965,694.3657604,6.780333098,1
6,12,-1.990574496,8.947211965,11.88436866,649.9062404,6.913990178,1
6,13,6.17506145,9.010390034,20.46941676,675.4394334,6.889674004,1
6,14,10.8408068,11.00788315,22.51240275,706.6085097,6.760264954,1
6,15,15.68095261,15.88037653,27.35554984,854.5776171,6.360570631,1
6,16,16.69104827,3.577267723,23.99216442,810.7172315,6.175833597,1
6,17,6.845341795,7.208627324,17.5124947,776.8112626,6.332868489,1
6,18,6.250766129,12.70073609,19.23929574,842.3865178,6.176559684,1
6,19,8.232360064,6.539938966,9.427090482,834.6146253,6.04993952,1
6,20,12.41650475,8.140964675,19.43624107,853.1855934,6.013404068,0
6,21,12.43684788,7.354002699,14.44912547,955.6796302,5.583731329,0
6,22,5.397813377,10.55569745,15.96875382,1049.961288,5.103311713,0
6,23,12.68739916,7.799398726,16.93750292,1094.384502,4.764669577,1
6,24,3.377525602,11.70404329,19.4327491,1154.422358,4.663361195,0
6,25,9.293020653,11.01426235,18.09318139,1253.891374,4.120202905,0
6,26,6.309266856,10.93468494,20.28955983,1366.656952,3.602041034,0
6,27,5.42577131,6.851674788,18.53697802,1410.118664,3.220618651,0
6,28,15.63696124,10.33239373,20.51422007,1534.679001,2.810399857,1
6,29,7.384975655,9.295883083,23.15610675,1523.093786,2.716094051,1
6,30,16.26866016,12.89752487,16.58335258,1593.914186,2.594607088,0
6,31,11.0358065,14.66679407,17.84611964,1731.419076,1.881338137,1
6,32,2.586637244,10.82561038,15.10673262,1747.511281,1.704804608,0
6,33,3.955276903,10.18318189,25.22547284,1821.840915,1.285576131,1
6,34,14.33000176,6.296529594,21.89966367,1793.753764,1.332803903,0
6,35,6.374920342,9.056762717,16.3120128,1871.509172,1.051414076,0
6,36,9.793409203,10.23332611,22.04059627,1919.382902,0.744695798,0
6,37,12.64962465,9.918740769,27.9282161,2080.596063,0.234218912,0
6,38,6.153095182,9.233966931,21.32201099,2209.079428,0,1
6,39,15.78620876,7.239781257,22.96428954,2198.015697,0,0
6,40,17.42106103,7.516464327,18.32095627,2219.881116,0,0
6,41,13.85870569,4.269866524,18.11247453,2298.044337,0,1
6,42,13.28276192,5.791377059,19.27317758,2301.767158,0,0
6,43,9.934778442,7.697617254,19.31508976,2349.322136,0,0
6,44,12.513004,10.06199607,14.62583441,2430.632522,0,0
6,45,9.01393178,7.985248557,24.31936031,2519.179667,0,0
6,46,22.75577847,8.574599831,22.50922403,2629.678117,0,0
6,47,11.01992548,13.20034261,25.95963201,2771.444461,0,0
6,48,8.356700366,11.21002863,21.71236252,2893.217701,0,0
6,49,9.513719517,8.152009247,17.35617918,2964.283027,0,0
7,0,8.163880158,5.204203066,20.70569379,55.92370321,9.858005335,0
7,1,0.048295999,7.990541126,22.06417772,95.64038274,9.615166907,0
7,2,15.69291672,7.743936155,23.73663262,179.5307587,9.301318906,0
7,3,8.410682988,8.220315453,17.1261653,232.7218962,8.9532582,1
7,4,11.22812552,8.600262096,20.15270077,250.09113,8.959586044,0
7,5,14.6052353,11.26718452,24.95543147,451.2230801,8.219308256,1
7,6,0.226459693,9.196325781,12.05330218,502.9453339,7.817134107,0
7,7,16.4029276,10.55921176,29.36268046,625.6186759,7.13448753,1
7,8,13.7881449,10.67973406,22.03132332,632.4099063,7.003051602,1
7,9,9.350197098,13.05969288,20.93130738,636.2514886,7.016513368,0
7,10,11.57644418,3.959706178,22.72975162,670.6754212,6.681610148,1
7,11,12.6551573,6.639499849,21.65177793,659.1520797,6.833884686,0
7,12,6.549569008,9.69197719,10.41259773,744.4223664,6.436214479,1
7,13,11.96060538,10.13884912,25.26328227,815.3195706,6.181177438,0
7,14,1.982224432,4.079611801,17.00933579,879.7364994,5.696119792,1
7,15,10.39945759,9.44326815,15.55196213,939.5023124,5.529393511,1
7,16,7.819244161,8.526361379,21.09267744,923.6687707,5.433604298,1
7,17,6.842696687,12.09508186,18.88525889,928.1404013,5.478454828,0
7,18,5.764307043,6.069194107,18.3078733,941.790909,5.252097851,1
7,19,-1.169492573,9.806983814,22.25128966,950.6132176,5.357412402,1
7,20,11.63833549,4.844637343,14.8710959,958.5125992,5.297174072,1
7,21,6.417032896,9.577949137,14.01750833,991.4658333,5.198066448,1
7,22,17.07327584,13.2559879,32.43369092,1111.272077,4.802979933,1
7,23,3.699346052,7.431275273,14.65060631,1070.976454,4.686683265,1
7,24,15.13381907,12.6549784,22.86070413,1133.242656,4.600641922,0
7,25,12.89163965,11.30844608,23.40561797,1222.65539,4.018190221,1
7,26,6.703516342,8.239705081,24.6596012,1196.647788,4.089880131,0
7,27,10.93411414,8.658402851,26.98514235,1308.566471,3.639064655,1
7,28,4.298663907,10.78541517,18.42409787,1281.249415,3.615440315,0
7,29,5.833202594,13.44184257,18.4645248,1356.797983,3.301790906,0
7,30,5.508184265,14.64007385,21.97077109,1468.363981,2.826692358,1
7,31,17.08080434,9.251483123,28.03130887,1596.543291,2.409164408,0
7,32,6.765725584,14.4518236,29.47837877,1755.518655,1.488852008,0
7,33,18.52377593,12.90606548,27.92713506,1914.193567,0.682313062,0
7,34,13.1954789,7.143890935,14.83950163,2032.541379,0,1
7,35,9.910290625,14.30405486,19.84772459,2117.245339,0,1
7,36,14.81856242,13.41860943,28.55859649,2197.884604,0,0
7,37,3.202678994,4.684646963,15.37065597,2250.575201,0,1
7,38,8.744367451,9.239835662,23.45497414,2262.019348,0,0
7,39,3.779822861,9.531283524,23.68813679,2371.373745,0,0
7,40,6.655297497,8.478558698,19.145752,2413.954392,0,0
7,41,2.541522486,13.44223872,23.66959404,2547.044816,0,1
7,42,13.32753895,12.35128921,15.21024745,2575.45727,0,0
7,43,9.82918445,12.53998067,21.24495904,2660.383587,0,1
7,44,8.980795279,7.259249845,20.21705565,2637.850518,0,1
7,45,8.687533798,11.22421584,16.2199344,2643.965663,0,0
7,46,6.367940836,11.5099862,17.24504603,2749.060228,0,1
7,47,14.29146521,12.44917282,24.22532511,2850.959467,0,1
7,48,14.43701652,7.299510696,11.53892544,2817.580965,0,1
7,49,5.182209119,7.661334439,21.0103883,2804.334137,0,1
8,0,16.66391278,5.856936497,20.62467331,88.60210689,9.782336479,0
8,1,20.30533575,8.380887929,28.85673097,182.3112055,9.334463395,1
8,2,14.7257974,6.869019753,17.74130794,142.0491201,9.425259016,1
8,3,10.95750084,12.19534884,18.00295683,209.9771079,9.342050988,1
8,4,16.73569676,10.38767055,16.47600535,270.5326415,9.009542536,0
8,5,5.821357442,6.223312759,19.18369692,331.7697314,8.52035962,1
8,6,13.29660567,5.699910644,21.13888311,310.2985144,8.564358288,0
8,7,16.83556138,11.03411711,22.00763449,407.5309288,8.236551145,1
8,8,5.878665069,12.5223099,17.60712773,475.9025921,8.035875313,1
8,9,6.977974895,8.756766753,29.36731335,455.1403334,7.879168542,0
8,10,14.37436151,10.29299348,18.52933909,562.7705673,7.499358894,1
8,11,1.335251877,9.752699221,13.68269036,540.8037182,7.481537992,1
8,12,3.462848719,3.94296159,18.2558316,480.611433,7.677167446,1
8,13,5.059565013,8.325094012,19.29292913,515.3945059,7.661612311,1
8,14,7.483627333,10.49484765,13.43416151,539.1237181,7.575607558,0
8,15,6.025549726,7.799429157,23.61005735,674.6970429,7.018078804,0
8,16,6.418625615,10.76555226,18.1987851,741.1609691,6.521745918,0
8,17,14.44709065,14.35259761,23.37348929,868.7203815,6.045100334,0
8,18,8.948873882,6.226369504,11.14127259,899.3759437,5.656423026,1
8,19,7.020134775,3.31357089,15.15192866,867.9813551,5.819321928,1
8,20,12.83199457,7.052025269,17.98579005,942.3486426,5.684327962,0
8,21,6.997971258,10.20398551,16.89382373,1018.959332,5.18177147,0
8,22,9.438788256,9.194922045,25.91014093,1089.313601,4.820731407,0
8,23,9.356000853,2.835435013,20.24798501,1116.326145,4.581536155,1
8,24,13.41721113,0.907994471,21.73111025,1079.052807,4.758815323,0
8,25,13.26314106,17.98248785,27.63116781,1406.798083,3.89315812,0
8,26,7.423867228,12.58469215,19.37039962,1526.843644,2.793097031,1
8,27,14.17925115,8.234195158,17.70649375,1489.288035,2.815506131,0
8,28,6.820646875,14.33750757,22.57091706,1590.032027,2.435217737,0
8,29,12.0310871,12.75043079,21.80557655,1745.151565,1.806653039,0
8,30,11.4408615,11.40111305,20.25143062,1806.234638,1.275520957,0
8,31,18.32072685,12.12775439,20.74955111,1973.380495,0.714844533,0
8,32,3.740835732,8.652990322,17.06883438,2050.372721,0.11508504,1
8,33,7.627797093,10.69092158,21.7753553,2051.302628,0.095464893,0
8,34,-2.253534072,2.333791945,8.098643426,2062.584351,0,0
8,35,3.344508928,12.32154943,22.41206105,2203.405717,0,0
8,36,16.62145428,9.856872989,24.60898654,2301.894422,0,0
8,37,12.7242469,9.521115606,22.33388471,2387.42385,0,0
8,38,4.433615198,3.551445899,17.59785993,2411.606545,0,1
8,39,12.49223363,7.585067318,29.98013193,2436.245841,0,0
8,40,10.37955536,6.362016798,21.85221768,2496.375346,0,0
8,41,11.57697814,7.268684696,19.52155022,2552.618171,0,1
8,42,7.343049237,14.1673224,28.03434685,2611.323756,0,1
8,43,2.095514476,10.12878933,19.87935791,2622.581905,0,0
8,44,15.89294296,9.617669449,28.8459449,2734.488199,0,0
8,45,10.24970493,11.5825557,21.79320555,2824.955088,0,1
8,46,7.357945104,3.622398146,16.85808364,2764.146701,0,1
8,47,12.12567222,8.921154734,25.12410754,2799.379471,0,0
8,48,3.970836357,1.969847856,14.39564876,2841.470619,0,1
8,49,15.92599394,11.43945769,28.19440101,2927.042712,0,0
9,0,12.05278734,12.48424787,25.23120653,88.61835628,9.771771961,0
9,1,12.38824078,6.770359297,17.71876714,164.2598262,9.348736603,1
9,2,1.78876597,12.0807532,19.62315943,194.6262391,9.2797148,0
9,3,2.665697759,8.47297269,14.19949542,260.679692,8.827403437,1
9,4,14.60470118,12.53816343,19.04224125,316.1259693,8.654235668,0
9,5,7.350297352,13.96114366,21.81704016,471.8482482,7.970648313,0
9,6,3.987116728,13.60561604,19.7462696,604.2197453,7.228690547,1
9,7,9.82172423,9.470118425,21.53941773,625.1768225,7.036373523,1
9,8,5.993794069,13.55430172,26.39923726,690.9605478,6.791246596,1
9,9,18.68105529,2.644681438,16.82066018,691.9032986,6.664842647,0
9,10,15.04062343,12.11879503,11.73361519,813.422866,6.123177481,1
9,11,9.656592305,4.340591085,17.37399012,794.1115572,6.026427519,0
9,12,9.113375241,14.10412389,26.20418626,939.2796542,5.535817924,0
9,13,2.150391058,9.465901385,20.83211258,1073.087929,4.817341155,1
9,14,2.087557519,12.85820141,23.62766985,1085.329445,4.635307919,0
9,15,10.14176942,4.64909658,19.69792194,1125.623536,4.305903593,0
9,16,7.91403933,7.144122061,20.15685039,1189.015934,4.038869027,0
9,17,-1.142529214,9.938344478,21.26622856,1237.837152,3.74987367,0
9,18,9.067999488,7.012341292,23.57247889,1324.012442,3.402203169,0
9,19,12.95439837,7.717441157,17.64604105,1400.327343,2.983725337,1
9,20,11.95306731,5.791733367,13.72232074,1386.096031,2.989219921,0
9,21,6.412502965,14.28496785,18.88581036,1477.491455,2.625106298,1
9,22,12.03823182,10.48945515,19.52318011,1511.188227,2.484109491,1
9,23,11.48205577,8.835787848,20.0628464,1526.730003,2.363982033,1
9,24,3.512416508,8.07515684,24.98637992,1516.86591,2.356781502,0
9,25,12.29974572,9.505313018,25.04994765,1614.803191,1.934687925,0
9,26,2.464839334,9.345121418,26.38695988,1663.779828,1.556325282,1
9,27,15.45338179,6.01660482,22.83330675,1687.168416,1.546144329,1
9,28,8.039890917,13.68198528,15.06293432,1705.305706,1.455693247,1
9,29,16.48338916,10.7847342,19.9640642,1761.125545,1.26550624,1
9,30,13.46274088,9.839693248,21.9060128,1798.684219,1.036854409,1
9,31,1.880835486,5.441718256,18.63520374,1758.768809,1.056017098,0
9,32,11.39614088,7.955726729,17.9211688,1849.205192,0.70801054,0
9,33,1.719015492,12.43744544,16.82987926,1938.200699,0.245900994,1
9,34,17.53506196,10.82067333,17.50705368,2012.469002,0,1
9,35,7.675802322,11.32041379,22.38204788,2022.946519,0,0
9,36,5.38575432,8.253848998,20.83393825,2096.071918,0,1
9,37,11.23176759,6.130466363,20.48102739,2103.999667,0,0
9,38,7.463355729,9.183447474,17.08314409,2206.262731,0,0
9,39,8.42464822,13.94230058,19.06408015,2325.357486,0,0
9,40,16.92140802,7.945559834,28.90854711,2430.364003,0,0
9,41,16.93264725,12.92893812,28.34221487,2558.347397,0,0
9,42,1.217382182,7.846062294,10.98472739,2597.127417,0,0
9,43,8.379204314,14.01453259,15.03015869,2725.59733,0,0
9,44,10.86997892,8.621103559,20.98548428,2822.246287,0,1
9,45,10.48201508,9.466540462,20.12023127,2802.984565,0,1
9,46,1.056567693,4.236604933,14.96883026,2816.810792,0,1
9,47,11.5428644,5.556459584,17.34606824,2827.753568,0,1
9,48,4.620436332,11.82060743,18.62107734,2850.852844,0,1
