caseNumber,steps,temperature,intensityOfUse,humidity,degradationState,degradationAfterTreatment,productionVolume,treatment,cumulativeProduction
1,24,2.7296176410758166,12.704476525009117,26.480715235306818,1558.0472440226479,-18.540697149983316,844.1952755977353,1,31603.141513799426
1,25,20.182565707740856,10.582123052758638,18.69445235301056,1651.767504534947,-20.082373334250406,834.8232495465054,1,32437.96476334593
1,26,7.183178045184588,15.810955692593176,32.95839118357638,1698.0578507524538,-20.185859206349505,830.1942149247548,1,33268.15897827069
1,27,6.225539213575287,3.726426787332632,23.769943033011653,1701.2816033553297,-18.487866021052014,829.8718396644671,1,34098.030817935156
1,28,17.030792318126917,12.532711999296934,26.763729786740786,1710.041983043505,,1657.991603391299,0,35756.02242132645
1,29,9.557083254674534,8.197084422661339,15.685674386286589,1741.7139457512508,,1651.6572108497498,0,37407.6796321762
1,30,12.552804319824206,7.884677558774751,15.390310068549912,1770.6796694647235,-18.332458691113743,822.9320330535277,1,38230.61166522973
1,31,11.046569065470752,10.533771764336992,17.30792050891065,1803.4122586918293,-19.21796131038468,819.6587741308172,1,39050.270439360545
1,32,9.373512546330938,11.367087747986053,23.688938198395704,1890.847632660206,,1621.8304734679587,0,40672.10091282851
1,33,8.195470245343813,8.171592468871664,22.506828495742585,1905.9861099034706,,1618.802778019306,0,42290.903690847816
1,34,8.993719202675951,6.619890938444751,18.09368280645783,2032.0083005925414,-20.248799320974058,796.7991699407459,1,43087.70286078856
1,35,3.017534322170242,6.43941266199807,13.932694056790883,2037.6906865937588,-16.224747410087048,796.2309313406242,1,43883.93379212918
1,36,6.868452637976679,4.124579239159806,14.824503674227762,2070.8345049370996,-20.24851103530409,792.91654950629,1,44676.85034163547
1,37,17.850879859602266,12.151558193998934,25.432425785941888,2061.354401530216,-18.55328357696135,793.8645598469785,1,45470.71490148245
1,38,15.921859683299925,8.046217972169881,28.04207099987385,2177.1769251693863,-23.022755030945973,782.2823074830615,1,46252.99720896551
1,39,7.367624244441139,13.866082009623963,17.292409358435425,2245.891788037163,-21.395584672176938,775.4108211962838,1,47028.408030161794
1,40,3.216872501706467,10.23824582964515,22.217329229326136,2363.0201072685463,-19.874062889795823,763.6979892731454,1,47792.10601943494
1,41,4.595227005556756,10.137945815304136,17.814023543376077,2349.526840311711,-22.409535495597083,765.047315968829,1,48557.153335403775
1,42,14.569095763388574,13.260830810914854,23.327408730956346,2514.8193834131616,-17.155035255172606,748.5180616586839,1,49305.671397062455
1,43,7.383651221502925,11.436118761393685,21.01839215076673,2599.500135320455,-16.408773024598304,740.0499864679546,1,50045.72138353041
1,44,11.337077477826545,7.151537612809724,23.228337737673154,2656.899528141109,,1468.6200943717784,0,51514.34147790219
1,45,5.161014584105437,7.604978457800957,16.56221038304153,2700.3764093004775,-25.79782609150152,729.9623590699523,1,52244.30383697214
1,46,11.247611081773599,10.748595427847041,23.76684768513264,2837.1425312036818,,1432.5714937592636,0,53676.875330731404
1,47,12.43255805569841,5.9436284157412205,11.523449305190956,2974.8750387110354,-17.80458081287952,702.5124961288965,1,54379.3878268603
1,48,9.168711370148245,2.5956226411456464,21.635849065436354,3194.206996304832,,1361.1586007390338,0,55740.546427599336
1,49,11.127244975880217,12.46927899053562,23.606787819453167,3197.406961264743,,1360.5186077470514,0,57101.065035346386
2,0,9.157930347400876,10.206780508144364,22.900754858055613,0.0,-5.396269133776379,1000.0,1,1000.0
2,1,12.284326027599626,12.230262529889453,27.121327955319202,1.6171613982646513,,1999.6765677203468,0,2999.6765677203466
2,2,17.024456791113067,10.311367131435029,23.696858823215823,182.0626443459826,,1963.5874711308036,0,4963.26403885115
2,3,18.98040969263125,8.490643085943988,23.393086120012786,177.9087121087948,-17.53906629307329,982.2091287891204,1,5945.473167640271
2,4,3.6041994955433605,4.547400737634099,18.21683314470271,289.976716512923,,1942.0046566974154,0,7887.477824337686
2,5,-0.6190017854712924,9.959367005378775,13.511456247084968,465.31876630661327,,1906.9362467386775,0,9794.414071076364
2,6,10.94898925299341,12.580564182005645,17.515976103521353,548.8718427748224,,1890.2256314450356,0,11684.6397025214
2,7,8.44736966053327,7.731352217165012,20.90681669664835,635.5233645983407,-20.24619627579932,936.447663540166,1,12621.087366061565
2,8,10.086383343112457,9.49388072313638,24.06464348598314,791.7456524240463,-23.198948248959482,920.8254347575954,1,13541.91280081916
2,9,9.514538652466973,13.882153650324156,29.378239318392474,822.6268811714851,,1835.474623765703,0,15377.387424584864
2,10,21.87596754371839,7.88798786636135,24.342285358800222,834.204497603245,,1833.159100479351,0,17210.546525064216
2,11,11.657820233890298,8.602932637522668,23.19607058494652,834.2877527075207,,1833.1424494584958,0,19043.68897452271
2,12,15.40248342164313,8.698891930721327,16.637781788030615,1003.272211954958,,1799.3455576090084,0,20843.034532131718
2,13,13.455812565601896,7.6158943028673916,24.383750791886023,1130.8406392749016,,1773.8318721450196,0,22616.866404276738
2,14,16.141038072231304,10.494350678117314,21.94703249570041,1146.2439947456237,-19.7373586250028,885.3756005254377,1,23502.242004802178
2,15,7.037541731579959,7.96455280535689,14.962598501523972,1128.4757441068523,-20.474057818971232,887.1524255893148,1,24389.39443039149
2,16,7.391727816148022,3.8509756975253886,19.216720998214438,1219.0149735878156,,1756.1970052824372,0,26145.591435673927
2,17,6.189979457920561,9.360888417225896,23.255178416797076,1302.667384994451,,1739.4665230011099,0,27885.05795867504
2,18,12.774881821472778,10.024973016661745,18.620835109435262,1313.3455997316069,,1737.3308800536788,0,29622.388838728715
2,19,10.375968244768552,11.11562135738966,17.833926235394877,1504.651294014584,-17.457884788998854,849.5348705985416,1,30471.92370932726
2,20,3.2389543372041842,4.039504879366558,13.063195050588352,1620.3073145224614,,1675.9385370955079,0,32147.862246422766
2,21,1.1399427686115953,9.643208007018591,18.838455369414724,1662.2867018482232,-17.801719642632406,833.7713298151778,1,32981.633576237946
2,22,-1.5739493573241017,6.1079455330853865,18.982314782514745,1782.398210843191,-20.65661731103137,821.7601789156809,1,33803.39375515362
2,23,5.053017406769651,6.956756534087032,21.13727690780502,1889.0942775611463,-21.964444466505483,811.0905722438854,1,34614.48432739751
2,24,14.680968172965782,7.921700553751983,20.595849164700425,2189.36396241505,-21.137612560578418,781.0636037584951,1,35395.547931156005
2,25,13.105516038435592,7.289372373714676,14.316272009012637,2244.094200123434,,1551.1811599753132,0,36946.72909113132
2,26,18.883441437199394,10.179831704710296,32.03902797563117,2331.0095445718757,-19.439792400311944,766.8990455428125,1,37713.62813667413
2,27,7.167432384219399,10.028931508035537,22.440710918829513,2359.618290793432,-20.259847300495494,764.0381709206567,1,38477.66630759479
2,28,3.6414625679708568,3.352909702255973,12.794015207358807,2424.168994827446,-21.73077900627277,757.5831005172554,1,39235.249408112046
2,29,11.320600947018935,10.810982144784575,31.507490244846096,2444.038645351554,,1511.1922709296894,0,40746.44167904173
2,30,15.296709473113047,9.345272675387061,22.203164458521965,2458.5449870108528,,1508.2910025978294,0,42254.732681639565
2,31,0.9114692575926533,4.82478613090608,17.473956332371753,2492.3622847073175,,1501.5275430585368,0,43756.2602246981
2,32,5.939101851247378,11.16339040275886,17.603594172435564,2750.434093334937,-16.255575065776156,724.9565906665064,1,44481.216815364605
2,33,24.0521362498637,12.895035333124248,33.061473850004376,2870.3528824356827,,1425.9294235128637,0,45907.14623887747
2,34,14.546310017222275,7.232168240171774,26.36888179053741,2874.5478766135134,,1425.0904246772973,0,47332.236663554766
2,35,12.530204252022834,5.9560261767914815,23.86746773710135,2870.611416091477,-20.488597682332056,712.9388583908523,1,48045.17552194562
2,36,15.570482146181277,4.5356229890434925,15.101582681274843,2926.5347374834378,-21.142246264508685,707.3465262516563,1,48752.52204819727
2,37,5.385730275034697,10.17192852767285,17.919224010772346,2974.2851951873336,,1405.1429609625334,0,50157.665009159806
2,38,13.720906959716213,7.432834039940881,24.283213093571778,2983.0131568731395,,1403.397368625372,0,51561.06237778518
2,39,8.520577973661554,7.968466807052255,17.390154282257317,2967.95451125125,-18.807418002821123,703.2045488748751,1,52264.26692666006
2,40,7.484092754562089,5.720130403487482,17.759553015013104,3148.14942101103,-21.25953728502145,685.185057898897,1,52949.45198455895
2,41,11.250082702445551,10.770038934455563,18.555528791004104,3183.4958773492563,,1363.300824530149,0,54312.7528090891
2,42,10.485663457927169,6.807396381300609,15.461973355096845,3165.7852290306737,-26.28983531083486,683.4214770969328,1,54996.17428618603
2,43,17.922245106676957,13.222811809105202,22.543564661493413,3171.3341634796575,-22.356492036490636,682.8665836520343,1,55679.04086983807
2,44,14.519118180868562,11.628435343265254,18.053137686892992,3260.375635235286,,1347.9248729529427,0,57026.96574279101
2,45,13.440880780819448,17.51945721208827,22.8879386683533,3442.675345040074,-18.23239535973562,655.7324654959926,1,57682.698208287
2,46,2.5880514782218382,9.478599633413085,14.411343082174408,3532.9906801308375,,1293.4018639738326,0,58976.10007226084
2,47,5.782651603435534,13.528532450524727,18.237725616054085,3560.05161335411,-22.456463365950185,643.9948386645891,1,59620.09491092543
2,48,14.169373389759752,11.973753622708236,23.043438992207772,3580.710550867476,,1283.8578898265048,0,60903.95280075193
2,49,16.853771626744994,8.522203840488228,26.558172157764652,3678.136921758308,-18.255760988678958,632.1863078241693,1,61536.1391085761
3,0,6.878589425384524,7.3451743238208635,15.784772948799464,144.56256617943058,-19.40223086317593,985.543743382057,1,985.543743382057
3,1,5.862547637153369,8.214536568638767,20.160172844691616,360.14883077911463,-19.553737232077992,963.9851169220885,1,1949.5288603041454
3,2,9.456890305811468,9.425344336477178,15.317139038103086,409.4000133051335,,1918.1199973389732,0,3867.648857643119
3,3,9.17336965844076,11.594062618797778,18.360815954796987,462.6294500344157,,1907.474109993117,0,5775.122967636236
3,4,8.146831939879,7.322790753367379,21.912437553560597,612.5785287864082,,1877.4842942427183,0,7652.607261878954
3,5,13.712750903443569,7.77826993604923,20.533371739254466,674.6078743025523,-18.61491384428507,932.5392125697449,1,8585.146474448698
3,6,6.371151428885467,10.70132404182762,15.718991432479935,776.8255805377839,,1844.6348838924432,0,10429.781358341143
3,7,10.730147060684887,9.72536869885034,19.233694121857866,783.0286850652279,-21.81247737587637,921.6971314934772,1,11351.478489834619
3,8,10.288678495239061,15.718028204831082,27.42762886393308,941.8704943920734,,1811.6259011215855,0,13163.104390956205
3,9,9.92023804097397,11.833189978569475,25.643490226081006,926.9948621464873,-19.324228726599472,907.3005137853512,1,14070.404904741556
3,10,14.66937867322282,2.869414286096111,15.610332099758764,1031.3700781685136,-21.76006722337752,896.8629921831488,1,14967.267896924704
3,11,6.012825883383927,5.692629234171568,22.612245068465427,1060.4226696686994,,1787.9154660662605,0,16755.183362990967
3,12,10.490099496469664,20.75222231531231,26.387844601404318,1141.24390538598,-23.103147913443763,885.8756094614021,1,17641.058972452367
3,13,15.34311155969241,11.891475929610575,28.803165445120033,1753.0222390419246,,1649.3955521916153,0,19290.45452464398
3,14,13.458858306045459,15.084980120428945,17.310809520046618,1767.249596109786,,1646.5500807780431,0,20937.004605422026
3,15,17.771242563583243,10.699219026204569,23.640126471756723,1952.928100184443,-17.269872306272646,804.7071899815556,1,21741.711795403582
3,16,4.38325698307668,7.246500142557272,19.188192864965373,1966.9684063765299,,1606.6063187246941,0,23348.318114128277
3,17,6.9114831832666175,12.3804054186101,22.526668555240306,2449.712373958695,-25.270301892709085,755.0287626041306,1,24103.346876732405
3,18,6.739021482756414,10.393109576340073,30.268678421022493,2836.4354955608906,-20.117179793115156,716.356450443911,1,24819.703327176318
3,19,11.700748595145473,13.53800725109324,24.023868407261833,2927.3184334300017,,1414.5363133139997,0,26234.239640490316
3,20,18.038036487760458,8.119983675620988,24.020998776736864,3113.093691044074,-20.789365900949633,688.6906308955927,1,26922.93027138591
3,21,15.08620461730894,6.269069578679652,14.125955860781346,3244.7134332773153,-19.741250248576307,675.5286566722684,1,27598.45892805818
3,22,9.806341227607808,8.880889551135976,20.6614785166385,3313.116065440589,,1337.3767869118824,0,28935.83571497006
3,23,16.87877140864853,8.036391691554886,23.7985735246532,3438.495583540499,-20.54825682283672,656.1504416459501,1,29591.98615661601
3,24,6.044226447303245,12.67946026882344,17.17704666961128,3735.7449844476305,-18.090017622702817,626.425501555237,1,30218.411658171248
3,25,7.239547179502772,16.826757870904963,31.05371818575334,3997.33226749201,,1200.533546501598,0,31418.945204672847
3,26,2.123443596321091,8.006490518154664,11.943104710308011,4115.740113093817,-22.133892936298253,588.4259886906183,1,32007.371193363462
3,27,14.600562278247661,1.6329380797044077,11.58057949863902,4201.967485383717,,1159.6065029232566,0,33166.97769628672
3,28,11.506665529132318,6.9945665951674325,14.357920573695191,4272.3672063357935,-20.045167399353886,572.7632793664205,1,33739.74097565314
3,29,0.19499576107889638,5.795679252358024,10.127959086381205,4267.742499178149,-23.46641589022329,573.2257500821851,1,34312.96672573533
3,30,21.656416507331535,12.481893160815181,26.387513193651095,4347.7906136691845,-21.12373513703369,565.2209386330816,1,34878.18766436841
3,31,11.268774444377504,7.214347915589566,24.620253716426582,4370.736928054983,,1125.8526143890033,0,36004.04027875741
3,32,14.749315345700424,10.513384833134115,18.46996937503011,4518.31645533877,,1096.3367089322462,0,37100.376987689655
3,33,15.407850225044253,8.136946665232287,25.886875367743293,4606.410952107315,-20.551477997610164,539.3589047892685,1,37639.73589247892
3,34,10.948264022766798,12.370183350631882,21.996947449583146,4784.858013089508,-20.333238537775287,521.5141986910493,1,38161.250091169975
3,35,18.325903135375285,9.007815018911913,19.166320232761198,4777.295009057606,-21.439259265579494,522.2704990942394,1,38683.52059026421
3,36,16.24349951205187,7.709536557992422,18.5605100582131,4866.826612921097,,1026.6346774157807,0,39710.15526768
3,37,5.0481758052147345,9.73353435591869,28.393490326277664,5214.503664439704,-18.220379425854844,478.5496335560295,1,40188.70490123602
3,38,10.886748593433673,9.585802988961861,24.286529205398406,5419.844798205226,,916.0310403589549,0,41104.735941594976
3,39,6.763959428721813,12.406235879494375,23.47844173857006,5446.730402316421,,910.6539195367159,0,42015.3898611317
3,40,8.138301704418,6.059501951269041,17.51717778166897,5559.185705846589,,888.162858830682,0,42903.552719962376
3,41,13.361319986622386,8.239849098160468,22.735411150720566,5604.759299316423,,879.0481401367156,0,43782.60086009909
3,42,17.863196757598306,7.163456224692959,25.957653698972173,5688.544757954289,-23.39898699825062,431.14552420457113,1,44213.74638430366
3,43,5.018880247516874,6.996296669297938,18.18328514613252,5786.600442471759,,842.679911505648,0,45056.42629580931
3,44,13.045684773129793,8.499433101367217,16.949156785842483,5998.10983816978,-16.795496797495616,400.189016183022,1,45456.61531199233
3,45,23.670479463867217,6.95581618082266,27.09416272484674,6056.36036039154,,788.7279279216922,0,46245.34323991403
3,46,7.863725050323508,11.08746395776583,27.09756188149922,6128.711067266219,,774.2577865467562,0,47019.60102646078
3,47,4.846110678665295,10.366227740924234,23.093481331655237,6387.619172731543,,722.4761654536916,0,47742.077191914475
3,48,4.343207295439797,9.942864035801968,17.95813508025997,6640.053569115457,,671.9892861769085,0,48414.06647809138
3,49,10.241823554198639,11.78770669605292,15.82178215040158,6754.590478183534,,649.0819043632932,0,49063.148382454674
4,0,6.219518279425763,7.914530855711474,22.941519769218175,52.68281272250226,-17.128682268188285,994.7317187277499,1,994.7317187277499
4,1,14.758393064246185,9.276477395465104,19.680698860776722,148.7255950561016,,1970.2548809887799,0,2964.98659971653
4,2,11.039557268177806,10.112341720489253,16.561813961395973,167.8649793592742,-21.11577542653103,983.2135020640726,1,3948.2001017806024
4,3,9.836568149435204,11.671962846798973,18.332515114159875,266.7609288119257,-23.19171253737352,973.3239071188075,1,4921.52400889941
4,4,7.917445604077264,8.520484483691426,20.129319283115063,363.58482517711377,-20.770108821743406,963.6415174822887,1,5885.165526381698
4,5,3.8803242243977243,9.732167748958364,11.487780433686243,377.6093844746951,-20.56884494827443,962.2390615525305,1,6847.404587934229
4,6,0.6741437787445932,12.637458024413162,19.24351637302477,395.1096936044947,-22.332858585085035,960.4890306395505,1,7807.893618573779
4,7,7.404216317653477,4.700815413755419,10.543928633659418,383.494268164434,-20.469881817825183,961.6505731835567,1,8769.544191757337
4,8,8.300134386393141,8.875987022176444,13.529534890598182,558.0777963511141,-18.437629397721253,944.1922203648887,1,9713.736412122225
4,9,13.028474214851393,11.049392327239348,19.70867001096481,589.8122004874273,-21.987591155061295,941.0187799512573,1,10654.755192073482
4,10,9.404540031619279,9.293143863802408,24.28805430938554,1008.4607234371317,-19.526339470686253,899.1539276562868,1,11553.90911972977
4,11,11.902063880869541,7.505226281433347,22.188987426615245,1136.7237078417056,-17.443690660401444,886.3276292158295,1,12440.2367489456
4,12,7.5219942976581216,1.8258070328020786,21.099278566621987,1152.3660987382914,-19.62287207024474,884.7633901261709,1,13325.00013907177
4,13,12.977122091694058,9.784608705139267,16.091403721122067,1171.229792482519,-18.79233748038837,882.8770207517482,1,14207.877159823518
4,14,15.268479352711314,8.020107547889017,17.80154422340147,1164.6550470245961,-20.228163862819883,883.5344952975404,1,15091.411655121057
4,15,8.012130517412547,10.887049434063734,21.940153653783465,1265.3181524890447,-22.97337176965857,873.4681847510956,1,15964.879839872154
4,16,2.050881899904061,10.756857336040829,18.342997337123855,1276.608548204281,,1744.6782903591438,0,17709.558130231297
4,17,8.652114649901735,8.821734167962484,21.23766292489751,1426.57436217465,,1714.6851275650697,0,19424.243257796366
4,18,12.086677799345857,9.481520830097285,16.208707467078064,1759.8615295775871,,1648.0276940844826,0,21072.27095188085
4,19,8.212007540750392,9.627902670808032,18.453352072376617,2193.2308397608526,-17.515075298322245,780.6769160239148,1,21852.947867904764
4,20,19.501553053642002,8.370156308784544,21.504432051746406,2654.948277333289,,1469.0103445333423,0,23321.95821243811
4,21,9.910525865746836,7.51251262638216,20.603776198300782,2745.0365278603153,,1450.9926944279368,0,24772.950906866045
4,22,6.4684264316146125,4.365881955043423,14.63585082079626,2788.684673177545,,1442.263065364491,0,26215.213972230536
4,23,13.7183432551403,7.608511460242048,15.577807360283266,2976.4529991346594,,1404.7094001730682,0,27619.923372403602
4,24,13.837597626538097,12.465293934200663,21.627304073433613,3083.698148676898,-23.9478277502908,691.6301851323101,1,28311.553557535914
4,25,4.832818420917926,10.509646497613446,21.92850056816535,3089.730502133957,,1382.0538995732086,0,29693.607457109123
4,26,8.531916275474996,11.527133446317846,16.376604276298156,3150.6171858716807,-19.836687137044464,684.938281412832,1,30378.545738521952
4,27,1.812960312325803,15.954480496317148,17.614023067896294,3336.3597734354576,-22.1644664210653,666.3640226564543,1,31044.90976117841
4,28,7.8369132876313685,6.8498531924437405,17.93380525725697,3344.3661933802696,-16.657298102286404,665.563380661973,1,31710.473141840383
4,29,-1.9338368469361455,10.314230902142842,21.228525656353675,3338.2759707255864,-20.120355364952047,666.1724029274415,1,32376.645544767824
4,30,14.958642425639805,10.046909028841052,17.767095416144308,3334.686117331781,-20.19008399950053,666.531388266822,1,33043.17693303464
4,31,12.265092697258243,11.294791515076131,23.113126157732673,3363.3000695374894,,1327.3399860925022,0,34370.51691912715
4,32,10.05192748939242,6.006161215486929,22.600155828680354,3427.9949496329373,,1314.4010100734126,0,35684.91792920056
4,33,11.424008033601782,9.176489699043568,20.127992882543413,3440.6772911435505,-18.590049212085432,655.932270885645,1,36340.850200086206
4,34,16.312017016001757,13.748238177852688,33.84565288810552,3667.3142485417975,-19.406683668476944,633.2685751458203,1,36974.118775232026
4,35,22.92876501246674,11.876612517546977,33.209980470772464,3718.813790732549,-19.309246692263514,628.1186209267452,1,37602.23739615877
4,36,11.598095918231335,12.792967425355664,20.48472022957134,3811.327677229854,,1237.7344645540293,0,38839.9718607128
4,37,3.614659569016994,12.058764441606591,26.697221804159998,4113.5831555886625,,1177.2833688822675,0,40017.255229595066
4,38,15.721422183704991,18.192815454250162,24.701013567119368,4116.637426743412,-20.513475495555213,588.3362573256588,1,40605.591486920726
4,39,9.000247050683107,4.4235730545388705,14.506138550030984,4161.883779897115,,1167.623244020577,0,41773.214730941305
4,40,12.813205498092879,11.083402196103922,22.5971735456021,4331.563262026418,,1133.6873475947166,0,42906.90207853602
4,41,1.4914547345069877,4.35149846437364,14.552327896167943,4401.493685998644,-20.191672054143964,559.8506314001357,1,43466.752709936154
4,42,15.890333985388917,5.479870237987833,21.19983162393047,4489.716534747246,-20.742466253088423,551.0283465252754,1,44017.78105646143
4,43,8.379364256238077,4.2209024160328115,12.800958614094597,4554.4509211825225,-22.28005453285641,544.5549078817478,1,44562.335964343176
4,44,8.486425136124884,9.013522338648931,24.776133098604326,4680.357998338071,-19.36785820519708,531.9642001661929,1,45094.30016450937
4,45,7.67286249456766,8.769808411713662,30.963508694267915,4746.839152459893,,1050.6321695080214,0,46144.932334017394
4,46,3.122833908742158,3.4668769518891764,13.655997429124518,4811.879439782929,-21.567268802567014,518.8120560217071,1,46663.7443900391
4,47,4.572315166985112,11.639997458556259,18.04094298991039,4995.82375705345,-18.510368121928877,500.417624294655,1,47164.16201433376
4,48,7.356717088957387,5.36898274997378,23.71369529550291,5006.100280445372,-25.661224429763934,499.3899719554627,1,47663.55198628922
4,49,1.8855303369287242,8.850228834674304,15.210620861331607,5029.3732020828775,-21.46193914611831,497.0626797917123,1,48160.61466608093
5,0,5.908498314161797,1.6869244042433023,17.475618720550212,0.0,-4.987744445938337,1000.0,1,1000.0
5,1,13.871565210531564,10.350115320589417,23.934871411012764,1.8952329332125952,,1999.6209534133577,0,2999.6209534133577
5,2,10.538971291488336,13.94960587874624,18.64136249846429,107.85702320501885,-17.674792500399178,989.2142976794981,1,3988.8352510928557
5,3,3.353120985836026,5.813991656919361,12.827419765383157,141.58338055922565,-17.894561037778004,985.8416619440774,1,4974.676913036933
5,4,4.157500645966536,12.032318847444001,17.68878205961342,129.82589241214762,-21.630214757370396,987.0174107587853,1,5961.694323795718
5,5,9.612034992245247,5.948646632997259,21.902002449858433,256.97394388046627,,1948.6052112239067,0,7910.299535019625
5,6,9.762709786358005,14.346984771058178,22.56913264890261,280.20026531523655,-19.766075000653473,971.9799734684763,1,8882.279508488102
5,7,7.70835023151572,13.629606867497213,24.421648234000173,394.0096541866171,,1921.1980691626768,0,10803.477577650778
5,8,9.344844838850285,10.171314469241956,32.675213830878455,623.661282750667,,1875.2677434498667,0,12678.745321100645
5,9,9.02600921954505,10.228271928319277,22.508971255481864,619.7185079656881,-21.7453845657609,938.0281492034312,1,13616.773470304077
5,10,7.408867111701682,5.737028080793149,22.199926404529762,738.9491072199289,,1852.2101785560144,0,15468.98364886009
5,11,7.863313084949782,10.451851188392952,25.491078112929035,799.9123611431229,,1840.0175277713756,0,17309.001176631467
5,12,2.2496115921890603,9.260506925312892,14.141438122700801,864.0087900895581,-17.84283221533849,913.5991209910443,1,18222.60029762251
5,13,11.824824437482203,13.723084438047993,26.22746962851626,1056.1852023302424,,1788.7629595339517,0,20011.363257156463
5,14,9.652239152378465,4.583482728127934,23.038259715276457,1348.1864613580076,,1730.3627077283986,0,21741.72596488486
5,15,19.552649837455526,6.419466204731183,17.154749789032287,1463.2623281135625,-20.198547249383637,853.6737671886439,1,22595.399732073503
5,16,-1.3621166063119379,10.876874029494761,24.14878636565342,1497.0527191990986,,1700.5894561601804,0,24295.989188233685
5,17,16.59452978423795,9.8782678114483,20.831535489019664,1518.1514363205788,,1696.3697127358844,0,25992.358900969568
5,18,9.962712183940459,7.415721882115043,18.261248240916803,2024.7721417274918,,1595.0455716545018,0,27587.40447262407
5,19,19.76499222492508,10.462240289741494,31.559936335932157,2164.0420915258173,,1567.1915816948367,0,29154.596054318907
5,20,-0.5503841169920722,6.949444811126004,19.201852236089305,2246.487353950484,,1550.7025292099033,0,30705.298583528813
5,21,1.6234296645858528,13.836167927270768,24.240104103792447,2371.7741719204264,,1525.6451656159147,0,32230.943749144724
5,22,1.2988111210677413,7.6546084585346055,17.521554426171992,2533.2070672825976,,1493.3585865434807,0,33724.302335688204
5,23,4.748125934773656,4.556269241471851,17.0255133591763,2529.845983049589,-20.13919593779383,747.0154016950412,1,34471.31773738325
5,24,14.379964716989534,9.713383319635211,14.659840300992425,2599.3318025127355,,1480.133639497453,0,35951.4513768807
5,25,8.841198584439349,10.570579072451904,13.369185721210332,2647.093954511766,-20.836692200920425,735.2906045488235,1,36686.74198142953
5,26,5.677850669691381,8.438242487113353,18.27788200991546,2695.8249746599668,-19.404278827304097,730.4175025340035,1,37417.15948396353
5,27,16.807371746812017,5.675642827912405,23.642354376099814,2719.214826051852,,1456.1570347896295,0,38873.316518753156
5,28,16.994761899266763,6.308212994026656,22.21928712273935,2806.5432470796663,-20.800392947730415,719.3456752920333,1,39592.66219404519
5,29,14.3180355595048,8.104045627211729,20.392295673566345,2932.0516332235766,,1413.589673355285,0,41006.251867400475
