caseNumber,steps,temperature,intensityOfUse,humidity,sensorData,productionVolume,treatment
1002,43,10.83984095,10.87825415,18.91726342,2999.04235,0,0
1002,44,9.874112041,8.062487394,17.99997113,3063.390945,0,0
1002,45,7.624405048,12.30483907,29.25505949,3140.852754,0,1
1002,46,12.31659555,3.458270096,29.691117,3131.827874,0,1
1002,47,6.017965848,5.190408088,14.30351974,3102.123774,0,0
1002,48,12.5539087,6.161788546,10.00280494,3151.921782,0,1
1002,49,7.159379713,11.95780551,24.54495163,3226.451672,0,0
1003,0,4.470457687,7.009863453,24.22696379,64.83561471,9.833494248,1
1003,1,11.17937375,6.254470098,15.75147457,77.17089146,9.728431374,0
1003,2,9.955255991,8.310210909,16.58384074,174.1357009,9.354614074,1
1003,3,16.6594407,11.37897755,23.86068142,253.2614809,9.066967105,0
1003,4,10.59424486,8.325130952,13.58063319,284.2292656,8.619658323,1
1003,5,12.62486964,4.557666157,18.78512794,293.7428805,8.654509009,1
1003,6,-0.376783221,13.11286776,22.71787391,359.7156783,8.47830036,1
1003,7,3.854794884,9.349009348,22.8965022,333.8108687,8.390746555,1
1003,8,16.06009701,9.544446623,27.97817945,378.0999177,8.351185924,1
1003,9,12.53476332,12.27293653,25.89553468,475.0951809,8.055642255,1
1003,10,9.140423796,8.396711428,16.75397027,425.2135587,7.936403438,0
1003,11,10.85968663,3.970230706,11.9321009,469.7474955,7.70163105,1
1003,12,9.545643066,9.329324789,23.27287064,460.3585478,7.763029547,1
1003,13,15.32868941,11.93360689,18.28397403,493.9284643,7.725118743,1
1003,14,9.011633273,14.05867662,25.87138171,626.7381709,7.333199968,0
1003,15,7.224173312,6.310444775,22.84301324,711.7663227,6.562557495,1
1003,16,19.45454317,5.412771878,18.51545193,705.6813702,6.538539136,1
1003,17,8.277599367,4.988181657,16.94223978,650.8216628,6.724858823,1
1003,18,8.867080411,4.182661209,15.68021569,653.1542785,6.803415085,1
1003,19,8.49093772,6.548761744,12.10144682,671.6076928,6.718739168,0
1003,20,20.89666534,6.955253096,22.882555,739.5499746,6.3759753,1
1003,21,9.553765631,6.786272668,12.22746769,731.4405634,6.397386012,1
1003,22,5.873037042,5.775230477,18.79040239,724.861518,6.405241909,0
1003,23,5.528371827,13.3577781,12.99319756,824.6469254,6.020673662,0
1003,24,21.31078925,6.572563122,26.0554336,929.9399614,5.494007251,1
1003,25,15.8557976,8.32551297,20.87182626,906.8296661,5.499884888,0
1003,26,4.927915116,14.0065483,22.03492316,1014.786111,5.065056725,0
1003,27,11.54533772,5.721755473,23.79666421,1103.376084,4.560301594,0
1003,28,11.90532926,7.905996182,19.11251797,1192.592149,4.103674039,0
1003,29,16.65883575,13.94386098,22.78947633,1344.059107,3.485570733,0
1003,30,13.45355576,10.964286,25.1693827,1472.452181,2.766856098,1
1003,31,31.13790726,7.759729874,27.40818199,1444.355685,2.732150732,1
1003,32,9.903824063,8.498088241,23.3645577,1428.114109,2.885434803,0
1003,33,14.96856217,6.987425903,19.48315543,1503.397238,2.471521944,1
1003,34,5.469658648,6.695137573,23.8210772,1518.518992,2.451932112,0
1003,35,8.847953006,8.672980081,26.8604828,1578.702807,2.04595733,0
1003,36,12.6959052,8.17215764,24.64766005,1661.8889,1.67776595,1
1003,37,10.47399336,11.50737004,19.11036855,1696.614195,1.577575455,0
1003,38,14.1730376,1.060376724,20.54076852,1747.977141,1.153870065,0
1003,39,11.4473459,9.404554321,18.57962549,1868.917793,0.711373447,1
1003,40,14.41020424,8.076377984,24.66492501,1895.174786,0.525816466,0
1003,41,9.091243643,6.207539992,21.37339083,1945.17385,0.137517135,1
1003,42,9.399944143,11.08519029,20.64079646,2028.827704,0.002032201,0
1003,43,16.14773477,13.73237985,28.65535476,2184.908828,0,0
1003,44,6.117009048,10.90081111,18.56991728,2270.866835,0,0
1003,45,15.86472715,7.038363274,19.69069101,2360.979859,0,1
1003,46,15.58149027,13.32376256,29.08274063,2387.210634,0,0
1003,47,11.7423866,13.44328839,26.55499106,2542.646494,0,0
1003,48,7.098808058,4.585437467,14.3248062,2606.197004,0,1
1003,49,15.57055788,7.827991495,25.09932255,2616.856445,0,0
1004,0,16.06973062,9.008798917,18.92214469,84.42500747,9.794646527,1
1004,1,10.28206213,10.15338723,22.4868292,140.3596006,9.524769998,0
1004,2,9.415255759,7.378930997,19.56366663,223.8875489,9.114013495,0
1004,3,10.80948769,11.46096546,28.06404537,422.4689277,8.427817167,1
1004,4,11.97357023,10.66595801,21.45553205,428.7122858,8.143491566,0
1004,5,13.91252214,10.52857496,18.66275084,533.6430015,7.659188827,0
1004,6,11.62190122,12.39463006,27.81253948,664.3773771,7.085962404,0
1004,7,6.871367482,10.84348632,17.89243234,789.216085,6.464312233,1
1004,8,20.97495479,8.76642054,27.9965107,777.929487,6.382378343,1
1004,9,7.49364685,6.701136141,19.42438404,737.1384983,6.544830564,0
1004,10,15.42819447,11.99732992,20.71412147,869.5026789,6.092042442,0
1004,11,14.86777903,8.803168613,15.87723106,952.77545,5.567532012,0
1004,12,7.176342819,7.156362015,17.54800678,1052.02423,5.123570731,0
1004,13,16.09505683,9.925927895,21.33089225,1158.048441,4.624269364,0
1004,14,11.43180565,9.711245271,28.35555939,1311.896204,3.992162669,1
1004,15,15.11345729,10.20406693,30.12420666,1402.470443,3.606606822,0
1004,16,7.811147426,8.938683879,15.9948182,1524.571067,2.88033062,1
1004,17,8.172202861,11.3388814,12.73572104,1561.558243,2.666561721,1
1004,18,14.81759234,9.060811725,12.31150787,1582.666132,2.486784952,1
1004,19,18.07663492,8.757719,18.60113495,1594.586863,2.450041657,1
1004,20,5.2468658,12.99937573,17.31198684,1584.845973,2.451066668,1
1004,21,5.091159726,3.929124142,12.08331027,1537.977595,2.576719059,0
1004,22,10.42753037,15.05748435,17.50392047,1697.562835,2.129944845,0
1004,23,15.51358348,7.706375271,19.36765116,1769.376852,1.56709454,0
1004,24,18.2931445,13.13661935,19.4869796,1888.561183,1.10251449,0
1004,25,10.81782388,10.12300313,25.8644271,2005.134293,0.52906344,1
1004,26,12.45092243,7.294506354,18.98788513,1993.485261,0.501351567,0
1004,27,3.7642918,9.21588313,14.94270757,2076.407724,0.100484617,0
1004,28,8.320464069,7.35044607,19.41914258,2147.992738,0,0
1004,29,12.73811618,7.053891877,18.59022014,2215.505219,0,1
1004,30,12.78027254,9.357605047,20.82809923,2202.049847,0,0
1004,31,1.185159773,8.488909547,19.15344877,2275.280141,0,1
1004,32,10.72388924,10.1137299,17.7956769,2300.227092,0,0
1004,33,15.20964319,3.132422009,20.52482949,2331.210294,0,0
1004,34,3.382207957,4.814406081,9.504729625,2377.491072,0,0
1004,35,11.65779974,8.810587697,15.35648073,2463.967343,0,1
1004,36,2.424472182,5.109726877,17.67909021,2468.610606,0,1
1004,37,12.58645544,10.20721783,22.59187063,2488.280745,0,1
1004,38,8.790861731,18.74635205,26.7475349,2642.525126,0,0
1004,39,7.09791666,13.65735903,21.32101601,2759.059353,0,0
1004,40,13.18872955,8.456188614,26.13532777,2823.826457,0,1
1004,41,9.186427853,8.61168494,28.39016138,2851.777293,0,1
1004,42,7.781752112,10.99594571,12.95458847,2861.204592,0,0
1004,43,8.235188379,7.497822668,13.01468326,2942.426143,0,0
1004,44,9.906079131,11.37048554,22.50616731,3027.218447,0,0
1004,45,10.07287843,7.88516502,19.88807561,3073.17371,0,1
1004,46,9.304609053,9.93871278,22.88022217,3081.493927,0,1
1004,47,-0.596717093,5.588114691,17.97343601,3064.816957,0,0
1004,48,16.97935946,8.643275576,16.49988197,3181.912625,0,1
1004,49,13.49607735,6.950523301,15.38790587,3191.425022,0,0
1005,0,6.264669692,7.240782873,19.2315205,45.16973051,9.889745914,0
1005,1,9.921253133,7.192666279,17.26697588,94.24706206,9.659699739,1
1005,2,14.82185014,6.19306797,21.76576654,93.41761231,9.691862326,0
1005,3,9.778706602,6.854457256,22.36039025,174.007094,9.347247231,0
1005,4,1.294081869,5.466360924,10.46617223,198.9928607,9.089550263,1
1005,5,12.16051187,15.59414139,25.29417391,315.0247649,8.858278682,0
1005,6,9.711002939,7.777755529,23.53799375,387.2701267,8.285779419,0
1005,7,3.518104707,5.470845882,21.02945139,433.4402952,7.996740809,1
1005,8,4.37314496,12.92741385,18.57512971,452.2117091,7.988077778,0
1005,9,5.109006874,10.70894654,11.19040337,506.2185615,7.660582591,0
1005,10,6.608378057,6.80550431,14.99393656,555.4412414,7.408611245,0
1005,11,1.144217833,5.952047817,7.70009096,605.9080752,7.165280676,0
1005,12,11.81294684,4.506121009,26.02594053,661.8283619,6.905602023,1
1005,13,9.336785571,11.08745397,25.25779812,744.8939693,6.709038406,1
1005,14,9.580998812,10.75145418,20.14333475,762.5036151,6.533438165,0
1005,15,7.834210239,10.09398155,28.99602338,877.3669493,5.99726567,0
1005,16,8.032468829,8.471727074,12.35964543,944.6406819,5.552690162,1
1005,17,3.102139511,8.040491484,16.64486959,943.5931253,5.541280204,0
1005,18,14.18751665,6.564121889,20.50967916,1018.147529,5.211618018,1
1005,19,14.97396658,12.95359304,27.16768007,1076.804935,5.055011771,0
1005,20,13.10044527,8.904215929,19.54183419,1176.75072,4.499331363,1
1005,21,8.722983535,10.36005805,15.43613249,1148.822963,4.537552551,1
1005,22,11.04761758,9.743311478,13.78580459,1169.939531,4.499970471,1
1005,23,10.39324175,7.978040642,23.35139466,1202.884044,4.34810542,1
1005,24,5.334019369,4.717964479,11.18166527,1162.133246,4.39029854,1
1005,25,10.75236794,6.073604392,20.63508514,1155.64793,4.480162184,0
1005,26,14.26575534,9.488702862,20.35933625,1274.875391,4.067373763,1
1005,27,13.84773859,9.835543117,24.09819208,1289.496029,3.916511133,1
1005,28,12.82981112,8.278762038,24.15882513,1311.224298,3.857247623,0
1005,29,3.087512082,8.18477984,25.0754077,1361.721695,3.475648067,0
1005,30,1.053608367,7.158944445,19.07904015,1411.96681,3.229747251,1
1005,31,3.520724278,6.090842944,18.50238798,1428.325662,3.204742318,0
1005,32,15.80934784,3.031903537,22.45974814,1475.985195,2.9109132,0
1005,33,14.01445896,7.023358157,15.90976423,1549.228712,2.615802842,0
1005,34,8.402682356,5.365443791,15.83267546,1593.421223,2.329155083,1
1005,35,5.646496816,15.22736319,20.13433782,1637.679432,2.245183637,0
1005,36,17.84418733,8.835039922,26.19185343,1712.715158,1.822074416,0
1005,37,16.98563166,9.595450793,26.59820334,1805.241093,1.413075789,0
1005,38,13.87063434,9.574385507,20.14251203,1885.470861,0.991399104,1
1005,39,14.54581605,10.68635352,25.29955584,1860.988379,1.055127726,1
1005,40,6.036679559,16.75758682,33.6953778,1979.612197,0.828238336,1
1005,41,3.442856434,5.229216531,15.35905703,1937.276137,0.680950441,1
1005,42,3.652003774,8.210511001,22.44141435,1944.665935,0.690038903,0
1005,43,11.27189693,7.694017777,17.01599027,2018.564952,0.326211915,0
1005,44,10.64320962,9.90768238,23.54207745,2112.161856,0,0
1005,45,3.508003815,5.058692344,10.59569276,2179.11162,0,1
1005,46,13.58574184,3.064529795,28.35250731,2164.334187,0,0
1005,47,12.63260166,5.29196775,18.43586875,2203.775078,0,0
1005,48,12.23559046,14.14071922,25.99550691,2356.480609,0,0
1005,49,9.562967821,5.705824533,20.64318859,2416.731182,0,1
1006,0,16.61293367,7.094674922,17.26186425,128.5065492,9.679192462,0
1006,1,14.30769948,8.05025595,18.72472234,182.8581181,9.222700065,0
1006,2,9.947980125,10.66108207,19.67665812,300.6065761,8.793064484,0
1006,3,6.611123449,6.454831331,17.42350828,325.8236812,8.436161038,0
1006,4,12.60859989,8.288519895,19.81262802,441.4319741,8.084600362,0
1006,5,9.980790336,12.30656845,24.62025418,595.1881934,7.412150853,1
1006,6,-2.711498894,10.5690994,18.1920675,577.4748603,7.295324788,1
1006,7,9.436826703,10.35810824,21.25407748,652.7501477,7.095782798,0
1006,8,15.08640253,5.148621072,21.79920621,736.1186421,6.532787008,1
1006,9,20.96996294,8.115778307,21.20180565,765.0037973,6.421920195,1
1006,10,15.52906896,5.103439679,28.30915373,744.6354848,6.460600801,0
1006,11,9.547702467,4.533845313,14.93547729,779.7013286,6.19460064,0
1006,12,6.640273408,10.37018712,15.16289363,890.2792422,5.83101127,1
1006,13,13.33251221,8.1182212,20.68031216,907.9313903,5.669446511,0
1006,14,6.577367357,14.98287403,23.12857265,1093.44947,5.003693817,0
1006,15,16.56633418,11.83509359,19.40914605,1242.474457,4.168530643,1
1006,16,6.375808053,12.21290917,27.28881082,1261.408486,3.964631965,0
1006,17,13.28577579,4.308744384,13.82885964,1316.317593,3.564888621,0
1006,18,3.453319286,6.328656648,20.30750387,1399.807662,3.219384838,1
1006,19,12.38932849,15.45811429,26.36793465,1624.706762,2.590591182,0
1006,20,2.678007475,9.4067206,21.83059566,1725.139936,1.637343947,0
1006,21,2.277035077,6.933855166,10.50907294,1815.351587,1.161412585,1
1006,22,8.206147559,12.34740575,21.60845978,1839.457938,0.998553077,1
1006,23,19.60662806,5.54689949,19.05450785,1904.478002,0.823931812,0
1006,24,8.043612794,12.92074837,15.51365756,1991.545129,0.273852996,1
1006,25,13.71909344,6.869295824,15.92271096,2009.31436,0.19250357,1
1006,26,7.193390886,8.934122123,16.95132032,1968.26218,0.243388878,0
1006,27,2.547385451,10.12985753,18.99529234,2087.38884,0,1
1006,28,18.41794701,8.115440618,17.54780221,2176.36579,0,0
1006,29,10.02406344,6.789218639,20.60627824,2251.218749,0,1
1006,30,12.9306333,9.089256519,24.59665287,2317.515359,0,0
1006,31,18.39761406,9.206864299,23.22705652,2429.706434,0,0
1006,32,3.05522054,3.769130479,15.78721259,2457.507117,0,1
1006,33,15.73423621,7.141305922,20.55581424,2508.272235,0,1
1006,34,17.61123722,17.19163185,23.53951453,2749.075903,0,0
1006,35,14.76509752,12.63937992,29.84336747,2915.917127,0,0
1006,36,6.195963441,3.896487163,17.68862447,2944.199951,0,0
1006,37,-0.218115856,9.800711409,20.76205172,3003.367045,0,0
1006,38,11.34275685,14.43189028,17.19182119,3153.095119,0,1
1006,39,13.31272792,4.386502053,11.04835511,3114.60078,0,1
1006,40,17.26941758,7.23309591,17.68296563,3128.45318,0,1
1006,41,1.66527183,6.189939485,15.44753574,3124.32155,0,1
1006,42,12.6839285,4.259221557,19.1556988,3164.015829,0,1
1006,43,10.55952352,11.32771484,22.34121625,3182.792415,0,1
1006,44,6.920079823,8.55059024,26.98724181,3225.880006,0,0
1006,45,11.12492801,10.98907581,27.49641037,3336.301132,0,0
1006,46,8.299605969,6.709870012,15.74750181,3385.662255,0,1
1006,47,4.180955258,6.869899384,21.77257723,3393.157021,0,1
1006,48,11.80285194,11.88324237,23.64010562,3485.635129,0,1
1006,49,10.37204372,3.952005302,15.48938109,3455.497403,0,0
1007,0,8.985820831,10.58458958,20.74658298,41.62934152,9.892714764,0
1007,1,1.885427849,6.549989009,16.8562554,92.92464048,9.653233629,0
1007,2,6.318150076,9.406134655,27.26831943,164.3094496,9.337068064,0
1007,3,11.20027485,12.73501784,23.85256544,230.6666658,8.982085613,0
1007,4,10.57205016,10.95691343,19.00432261,295.9964476,8.642707903,1
1007,5,9.525645233,13.27691968,21.68825739,337.3374592,8.583050592,0
1007,6,4.50795672,9.757639343,20.56987173,377.76217,8.15707793,0
1007,7,9.080744325,7.301652687,20.45284185,393.8986397,8.011311041,1
1007,8,14.82125045,5.435702347,21.47908664,371.5765416,8.204157814,0
1007,9,7.042507028,9.911256016,28.16631783,571.4177885,7.569758125,1
1007,10,9.136303074,11.67204884,20.28588411,620.1842652,7.136285389,0
1007,11,11.93358961,11.13241548,22.19308631,675.9003441,6.659790001,0
1007,12,5.104611732,5.769194034,14.84535102,729.4403041,6.378220333,0
1007,13,15.6794352,12.6963388,25.19266398,872.4732899,5.871621524,0
1007,14,5.757414965,9.252731585,16.81453536,914.5188974,5.394645435,0
1007,15,15.64772482,10.43844717,20.95133294,1011.901199,5.035318202,1
1007,16,14.38732305,7.586241881,22.56460239,1052.365919,4.893284234,1
1007,17,5.543283947,7.920260546,29.2359637,1033.221775,4.835646662,0
1007,18,17.20871261,13.30957258,26.12883824,1204.482348,4.233091241,0
1007,19,12.11354508,5.586080451,24.63742277,1280.824584,3.594980601,0
1007,20,3.392363471,7.426458466,15.03953269,1359.290019,3.196017349,1
1007,21,14.84696542,8.868878706,23.58534545,1429.802167,2.958759895,1
1007,22,12.19008153,11.29193304,24.81287475,1474.973152,2.688685227,0
1007,23,15.08478393,10.67686323,13.68350286,1567.799901,2.158304403,1
1007,24,8.447751417,5.792137795,20.07113952,1539.765103,2.173064133,1
1007,25,17.21678153,6.481774734,18.40234159,1508.59439,2.321093222,0
1007,26,19.16260038,5.647226822,26.73117162,1552.299334,2.111604637,0
1007,27,7.618018583,8.674006358,16.31020727,1646.546026,1.756081989,0
1007,28,11.4402756,9.910751879,18.89378201,1710.947801,1.347220411,0
1007,29,9.165364822,14.07381376,20.43652925,1752.559431,1.074007511,1
1007,30,8.458899939,11.94125732,17.08370009,1808.428614,1.033906144,0
1007,31,3.39912859,8.988777284,23.10897503,1896.073833,0.452925662,0
1007,32,14.21260981,6.829038024,26.62722159,1986.337732,0,0
1007,33,3.793503451,10.37547864,18.64062419,2029.701566,0,0
1007,34,4.375669321,2.987299528,13.25577133,2082.053158,0,1
1007,35,8.803454819,9.808023462,23.43633187,2098.276107,0,0
1007,36,6.245998975,9.688810937,11.89607885,2147.851921,0,0
1007,37,10.37101998,11.03024331,21.37917697,2286.164899,0,0
1007,38,9.639377577,9.620976848,15.62200352,2334.24737,0,0
1007,39,9.153787621,5.349423582,10.45704176,2384.275682,0,0
1007,40,11.00241632,13.23366845,20.6335007,2530.059274,0,0
1007,41,7.787323164,6.611486306,14.51417591,2548.996288,0,1
1007,42,2.539262617,4.777297385,5.8509224,2491.826108,0,0
1007,43,14.75874452,10.76084913,24.69667778,2575.659348,0,0
1007,44,8.537060698,5.755730958,15.23935257,2625.710518,0,1
1007,45,11.46079551,8.117325351,19.96036818,2581.373557,0,0
1007,46,9.930561471,10.84583148,21.47521449,2715.604066,0,1
1007,47,10.98000255,5.276132257,21.3011651,2688.290492,0,0
1007,48,14.98538436,11.15218944,26.83227845,2912.657507,0,1
1007,49,11.47642173,7.16012823,11.47378401,2884.711211,0,1
1008,0,17.059355,14.65497431,33.68353544,295.3577674,9.301533727,1
1008,1,20.31882377,12.19362535,22.30913862,344.4759225,8.627872952,0
1008,2,6.452461479,8.286530924,21.86997301,400.3607579,8.238599566,1
1008,3,6.496192637,2.35032117,14.08393329,341.2970868,8.416513663,1
1008,4,7.831486253,11.27663269,23.4856261,403.242726,8.342479745,1
1008,5,7.788701901,4.167574854,21.27779098,391.7424109,8.269534798,0
1008,6,17.79752083,7.875780954,25.18672269,471.4907352,7.95861391,0
1008,7,8.012578733,12.27699596,13.54088079,572.4400785,7.531297481,0
1008,8,4.709521137,2.993461726,12.25975195,590.6519103,7.24950343,1
1008,9,8.31754817,8.171381527,24.81691722,605.9862103,7.278775107,0
1008,10,14.61974258,8.316209565,18.07648774,697.8409456,6.916690895,0
1008,11,17.87456674,11.78805362,20.66785967,882.1274241,6.263668203,0
1008,12,9.766315658,8.941148742,25.96817666,937.0702693,5.697935277,1
1008,13,11.78267073,8.490425265,25.1969188,917.2774984,5.811943958,1
1008,14,9.104435362,1.851242776,15.83000811,862.6512817,5.960621214,1
1008,15,4.465837952,10.18979166,21.12473577,919.9049858,5.940399578,0
1008,16,5.110566589,3.822298673,13.39792985,964.2246788,5.544383223,1
1008,17,7.953074454,7.80273359,11.12776573,959.9612086,5.552277033,1
1008,18,19.36439641,7.532592118,24.78327156,1019.750925,5.441868253,1
1008,19,1.739260856,11.61299205,12.34985443,984.1597591,5.44278119,1
1008,20,11.47130634,7.039157128,23.43457465,977.3503872,5.50195635,1
1008,21,9.386485198,6.784776722,23.44104667,929.4330889,5.686161184,1
1008,22,19.63394001,11.70377884,20.04080714,960.0171761,5.712178946,1
1008,23,11.9576446,13.4742104,24.75928519,1067.55329,5.38744017,0
1008,24,4.596057283,7.729387257,20.91779633,1125.986512,4.812685704,0
1008,25,16.84797453,7.57504713,24.63797937,1203.66079,4.490816741,1
1008,26,12.8253016,7.762303496,18.21076198,1200.794023,4.479483228,1
1008,27,8.914828982,8.906185382,20.69191285,1199.621594,4.496032339,1
1008,28,9.808055794,13.58898043,19.32418579,1251.075613,4.372559173,0
1008,29,6.629939712,9.915611328,24.95784158,1361.756005,3.821138421,0
1008,30,7.316189556,4.096660219,17.45312691,1401.658499,3.465037857,1
1008,31,11.85991293,2.012422833,23.35896373,1386.817303,3.526055129,1
1008,32,13.94440471,13.8464138,18.89774707,1441.166794,3.458836674,0
1008,33,9.174268464,11.44446414,22.63547152,1543.864518,2.940955262,0
1008,34,16.50126775,6.385538187,11.88227273,1627.485024,2.500347248,0
1008,35,6.841943987,1.51648595,16.94762107,1665.560661,2.212558468,1
1008,36,2.719372034,6.294773479,16.61083921,1665.980141,2.232628134,0
1008,37,12.2572557,10.47727387,21.72827698,1725.419694,1.979969166,1
1008,38,6.838980277,7.621790542,19.08163982,1747.508686,1.960621003,1
1008,39,9.97705207,15.03027678,23.31226259,1837.12127,1.7276383,0
1008,40,19.44043368,5.202643982,16.18032521,1929.328458,1.093045816,1
1008,41,9.753224572,9.952773658,18.44695809,1987.270192,0.902484722,0
1008,42,7.110630627,12.75740318,19.98686015,2132.776262,0.25685522,1
1008,43,7.083330062,11.98666055,22.26714662,2159.570156,0.014485607,0
1008,44,5.384335214,2.956009945,12.49432116,2192.727616,0,1
1008,45,9.682499952,7.430295191,18.68427328,2241.854755,0,0
1008,46,6.450119023,4.655886366,16.16069125,2311.135631,0,0
1008,47,14.87141374,8.161788031,18.32835341,2442.927866,0,1
1008,48,16.71344787,9.25618256,26.59022463,2449.281533,0,1
1008,49,20.31187025,10.9155808,30.12189156,2552.11337,0,0
1009,0,14.18581405,11.20180506,23.16728717,172.0398525,9.538105184,1
1009,1,5.0436942,12.60505596,20.30513597,200.9204472,9.137966186,0
1009,2,8.802228565,6.57145506,15.02632279,245.1746298,8.80231818,1
1009,3,8.580054177,16.41909143,27.60242539,382.7403512,8.476205506,1
1009,4,11.76665648,8.187622204,18.27131504,345.6968943,8.290225602,1
1009,5,10.38583674,9.179922058,15.97164659,359.6342577,8.303034534,0
1009,6,10.77578579,4.524388156,12.54579006,402.4415304,7.953969089,0
1009,7,6.123539232,7.216015365,18.74448392,427.357804,7.772144038,0
1009,8,10.24976726,7.67120271,23.10240789,542.885266,7.395078884,0
1009,9,6.025580906,6.744717519,17.83452644,599.8090212,6.932079631,0
1009,10,7.604820795,12.85748351,19.19891788,713.9732661,6.47274036,0
1009,11,6.526204495,8.971557586,14.31663684,793.7080513,5.952157741,1
1009,12,-3.736397018,9.115329559,14.66767944,766.2314195,6.002780408,1
1009,13,8.023809248,10.03247356,13.22420724,816.6061012,5.874497984,0
1009,14,13.1619608,8.523540826,27.08646285,906.9292783,5.37262997,1
1009,15,5.504855206,5.891113604,13.94154847,856.9593287,5.459792565,1
1009,16,9.478551076,14.60585867,24.47836181,921.8548131,5.368185089,0
1009,17,10.40006811,6.605013107,8.827152994,972.5711738,4.913820662,1
1009,18,11.06804444,11.05797338,20.07009133,974.304693,4.927539458,0
1009,19,12.95551038,12.34993633,15.9734495,1174.582856,4.230638975,1
1009,20,9.699415662,9.631744202,24.91663474,1192.416494,3.86396238,0
1009,21,7.919866731,13.87426226,19.20054468,1318.522796,3.258597787,0
1009,22,8.259241682,5.432446518,12.55454169,1345.005902,2.848923775,1
1009,23,16.89909153,10.93408974,21.83118466,1345.325994,2.917131898,1
1009,24,8.106226774,10.49621748,17.55033405,1406.077194,2.811548803,0
1009,25,8.956022487,6.758506501,19.25495455,1430.289596,2.384885835,0
1009,26,1.432706196,5.767285537,16.77364436,1497.074327,2.14057556,0
1009,27,4.668734716,9.702896652,17.93802873,1536.621431,1.855094477,0
1009,28,6.721703756,8.830991511,21.40158383,1613.184629,1.543360038,1
1009,29,-2.189732587,8.919539545,11.69342563,1646.80027,1.422426925,1
1009,30,10.31420034,7.951592952,22.69851427,1719.065614,1.069308786,1
1009,31,5.342099168,12.62973745,18.86749485,1751.620058,0.848255314,0
1009,32,15.63998031,9.652597749,26.72170965,1834.736804,0.371302812,1
1009,33,8.834600158,8.457691196,21.54836418,1802.540287,0.483373019,0
1009,34,13.941824,11.08254091,22.48325816,1890.568031,0.084695126,1
1009,35,2.688934357,4.775430292,16.92480043,1881.538463,0.098229044,0
1009,36,4.01205181,4.823638583,12.06754345,1885.027901,0,1
